Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC11,OUT049,1367.668701
FDV24,OUT035,2448.398438
FDR40,OUT019,291.5571899
NCQ17,OUT049,2508.026855
FDC46,OUT045,3111.588623
NCM18,OUT046,1097.293701
FDK16,OUT046,1577.422241
FDI28,OUT017,1347.130249
FDS11,OUT018,3352.278809
DRD13,OUT046,1086.937866
FDL36,OUT035,1475.705444
FDI27,OUT013,793.692688
FDJ53,OUT019,355.9549561
FDS44,OUT045,3808.987793
FDE28,OUT046,3814.737061
FDQ33,OUT018,2179.912354
FDB37,OUT017,4050.231201
FDQ31,OUT045,1353.291016
NCQ05,OUT046,2419.227051
FDE10,OUT013,2115.979248
FDF38,OUT017,720.8234253
FDE50,OUT019,563.4946289
DRG37,OUT010,408.7389221
NCH06,OUT049,3999.092041
FDY14,OUT045,4098.669434
FDO27,OUT017,1602.388306
FDQ19,OUT049,3928.666016
FDZ26,OUT019,596.7027588
FDN51,OUT013,4075.870361
FDK20,OUT035,2087.851563
FDD40,OUT018,2731.017334
DRI25,OUT018,783.0720825
FDH56,OUT017,1905.484985
FDI36,OUT027,5416.275391
DRH11,OUT018,785.6750488
NCV18,OUT017,1379.451172
DRI01,OUT049,2871.701172
DRE48,OUT049,3113.327148
FDS51,OUT035,978.729126
FDM38,OUT017,840.0896606
FDB60,OUT027,5415.108398
FDY58,OUT035,4096.476563
FDY22,OUT045,2255.949463
FDF11,OUT027,5928.923828
FDZ51,OUT035,1606.317749
FDQ45,OUT017,3156.905518
FDF17,OUT035,3183.198486
NCF31,OUT027,3676.006348
FDA37,OUT013,2038.065552
FDO51,OUT046,701.4786377
FDF34,OUT013,3049.111084
FDD57,OUT018,1423.37439
FDO37,OUT046,4013.217285
FDR49,OUT049,812.1957397
FDS39,OUT049,2192.842773
FDI48,OUT027,1603.709595
DRM35,OUT049,2882.271973
FDV57,OUT035,2910.106934
FDZ55,OUT013,2689.268799
FDI28,OUT035,1352.830688
FDS21,OUT045,1092.085938
FDT34,OUT013,1654.259155
DRI25,OUT035,966.7557373
FDT47,OUT010,285.9975281
DRH39,OUT045,1236.367554
NCD54,OUT045,2423.123779
FDU16,OUT027,2252.550049
NCW29,OUT045,2134.693848
FDV25,OUT027,5577.959473
FDM56,OUT035,1749.294678
FDZ04,OUT027,1885.658691
FDG59,OUT019,38.48173523
FDI56,OUT045,1447.677124
FDS33,OUT035,1392.49231
FDC23,OUT049,2885.925781
FDT11,OUT049,3144.660645
FDG17,OUT045,3995.384766
FDZ44,OUT045,1884.127197
FDJ52,OUT013,2688.299805
DRI23,OUT046,2552.772705
DRE15,OUT010,293.2276917
NCF07,OUT013,1660.685181
NCR29,OUT049,936.1509399
FDE44,OUT019,154.2280273
FDT23,OUT035,1348.1521
NCG06,OUT017,3944.767578
NCU41,OUT010,545.6068115
FDH46,OUT017,1696.660645
FDV31,OUT013,2839.083496
NCT41,OUT027,3672.882813
FDE22,OUT027,3962.844238
FDC26,OUT045,1716.697998
DRF51,OUT017,715.6691895
NCY53,OUT019,359.2356262
FDY21,OUT017,3146.00708
FDL27,OUT013,1088.289917
FDZ34,OUT049,3132.149902
NCF43,OUT010,378.1402588
FDC21,OUT035,1703.227539
FDL26,OUT013,2404.054443
FDT25,OUT010,363.6287537
NCR30,OUT046,1237.991577
DRL23,OUT019,360.5866699
NCR05,OUT049,3120.754883
NCE19,OUT018,801.0519409
FDY07,OUT035,736.3572388
FDB10,OUT017,4020.171875
FDP57,OUT013,1657.966919
FDU48,OUT019,382.8787842
FDH48,OUT035,1387.016968
FDO33,OUT035,1903.041626
NCU29,OUT045,2423.99707
FDW35,OUT046,704.632019
FDH05,OUT010,562.9490967
FDP26,OUT049,1660.93396
DRG27,OUT035,733.4797363
FDQ33,OUT046,2402.609863
FDH20,OUT010,284.6637268
FDV14,OUT046,1452.110352
DRD01,OUT046,927.3058472
NCI17,OUT049,1579.228882
FDF39,OUT010,1120.136841
FDX37,OUT046,1591.948242
NCX17,OUT035,3875.889648
FDN03,OUT013,3991.351563
NCS41,OUT010,575.5576172
FDH34,OUT045,3171.362793
NCX53,OUT018,1954.270142
FDY31,OUT046,2410.44873
FDD20,OUT017,2108.072998
FDE51,OUT045,793.1672974
FDV27,OUT046,1369.749512
FDF16,OUT035,2448.398438
FDZ02,OUT049,1580.779297
NCK05,OUT045,1093.499878
FDM12,OUT027,5048.377441
NCA05,OUT018,2183.301758
FDX33,OUT045,2558.897461
FDM25,OUT049,2869.07251
FDE41,OUT018,1201.601929
FDW14,OUT045,1364.695068
NCD30,OUT046,1582.77771
FDB23,OUT010,672.6279907
FDF45,OUT046,949.4385986
FDW20,OUT017,2090.439697
FDF47,OUT045,3708.990723
NCR05,OUT019,530.8619995
DRB01,OUT046,3101.744385
FDE36,OUT013,2681.498291
FDU56,OUT049,3172.371094
FDB23,OUT049,3805.372803
FDN48,OUT049,1450.088135
FDS43,OUT013,3115.531006
NCN05,OUT013,3051.40918
NCL53,OUT049,2883.355225
FDL56,OUT046,1367.405396
FDH17,OUT018,1422.164795
FDP37,OUT046,2054.192627
FDG09,OUT019,544.7380981
FDA55,OUT045,3842.982178
FDX31,OUT049,3940.592529
FDJ41,OUT045,4064.262451
DRC24,OUT045,2432.186523
FDQ21,OUT035,2091.233398
NCT54,OUT045,1574.704834
FDH08,OUT049,4031.94751
FDY38,OUT018,3461.640137
DRM11,OUT010,736.7539673
FDG32,OUT049,3716.325684
NCH18,OUT046,3907.545166
FDI20,OUT035,3751.28418
FDA33,OUT018,2179.319336
FDN45,OUT013,3706.011719
FDT45,OUT010,235.438324
FDR32,OUT035,4016.601318
FDA48,OUT017,3630.779297
FDN23,OUT017,2446.807861
NCR18,OUT035,732.2592163
FDD45,OUT046,1577.422241
FDI22,OUT018,3209.577881
FDT09,OUT013,2174.181152
DRC24,OUT027,3664.875977
FDT39,OUT046,2415.845215
FDX28,OUT045,1574.704834
FDA50,OUT018,1419.71521
FDT33,OUT027,4407.531738
FDQ60,OUT049,1944.374878
NCM19,OUT018,1633.570435
FDF40,OUT046,4027.845215
NCI30,OUT035,3975.710693
FDK34,OUT049,3996.019287
FDA38,OUT027,5969.180176
FDT02,OUT045,678.9060669
FDC11,OUT017,1392.49231
FDD08,OUT046,695.2883911
NCS29,OUT046,4112.896973
DRI03,OUT010,485.1338806
FDK48,OUT035,1242.548828
FDM52,OUT049,2429.898193
FDP49,OUT035,967.2374878
DRA24,OUT046,2671.483887
NCJ43,OUT049,2889.675293
FDE11,OUT045,3145.876465
FDP01,OUT049,2417.925293
FDQ59,OUT018,1201.601929
FDA43,OUT019,543.8826294
FDL14,OUT017,2465.290283
FDV50,OUT010,371.7530823
FDT01,OUT027,5669.263184
NCC42,OUT035,2216.162354
FDO28,OUT046,1877.47998
FDD32,OUT019,286.3095093
FDV45,OUT035,3185.757324
NCW17,OUT019,388.4769897
NCJ17,OUT027,2281.545166
NCF18,OUT049,3150.811279
FDP01,OUT045,2410.650391
FDH24,OUT045,2433.172363
FDI38,OUT027,5634.029297
FDX03,OUT035,777.9078369
FDY28,OUT046,3486.311035
FDN34,OUT018,2543.631592
FDJ02,OUT045,2423.99707
FDW40,OUT019,382.1129761
FDX03,OUT017,728.6384277
FDE17,OUT027,3671.849609
FDT58,OUT046,2730.155518
FDI38,OUT013,3633.993408
FDW22,OUT035,3924.789063
FDS15,OUT027,2602.473145
NCX06,OUT013,3118.794922
DRK47,OUT035,4057.41333
FDC23,OUT027,4636.635254
FDM56,OUT010,353.7943115
FDP21,OUT046,3119.454102
FDP58,OUT046,3490.619629
FDA27,OUT019,838.1602173
FDK41,OUT019,301.5792542
NCH42,OUT046,4030.515625
FDG29,OUT045,695.7060547
FDW15,OUT018,2168.892334
FDD28,OUT018,781.2911377
FDQ37,OUT049,3149.348389
FDC23,OUT035,2913.164795
FDV13,OUT035,1485.091431
FDK33,OUT046,3625.795166
FDO33,OUT013,1872.029907
FDN21,OUT017,2733.736572
NCW06,OUT027,5432.913574
FDI38,OUT035,3675.346191
FDC21,OUT027,2596.171143
NCS05,OUT046,2181.032471
NCN53,OUT049,684.5115356
FDV40,OUT010,278.6989441
FDG60,OUT017,3974.352539
NCY30,OUT027,5140.545898
FDM40,OUT045,2173.151123
NCO30,OUT046,3019.833496
FDK10,OUT046,2849.437012
FDM36,OUT045,2866.109619
FDN10,OUT013,1877.494263
FDM46,OUT018,1334.953003
FDX50,OUT049,1756.048584
FDP33,OUT045,4010.98584
FDO12,OUT045,3084.177734
FDC28,OUT013,1748.57312
FDO31,OUT045,1318.661499
FDX45,OUT035,2454.144043
FDV21,OUT049,2048.42041
FDH04,OUT049,1451.715576
NCG54,OUT013,2729.512695
FDO13,OUT046,2675.88501
FDA09,OUT027,4669.992676
FDC38,OUT017,2208.284424
NCO42,OUT046,2357.279053
FDL45,OUT049,2058.85376
NCK31,OUT013,904.5188599
FDM39,OUT017,2929.946045
FDC22,OUT010,536.6074219
FDF46,OUT046,1874.351685
FDQ37,OUT045,3141.762695
FDH41,OUT010,497.0606995
FDQ04,OUT046,702.1845093
NCQ02,OUT027,4690.853516
FDJ57,OUT027,5100.404785
NCE07,OUT049,2189.460938
FDE56,OUT013,949.1571655
FDI20,OUT049,3763.814209
FDK36,OUT018,624.6935425
FDP08,OUT027,5415.41748
FDF44,OUT017,2178.152832
NCU53,OUT017,2804.92041
FDF47,OUT035,3771.108887
FDS55,OUT010,401.1723328
FDZ52,OUT010,371.1676941
FDL04,OUT018,1513.471802
NCM26,OUT035,2466.836182
FDX43,OUT049,2757.874756
FDP52,OUT049,3995.842529
DRK49,OUT045,696.255249
FDE38,OUT013,2677.327881
DRF13,OUT035,2464.409424
FDK41,OUT010,297.4657898
FDJ04,OUT027,3083.205566
FDZ44,OUT018,1720.871216
FDS11,OUT013,3827.969238
FDA55,OUT049,3841.824463
NCW53,OUT046,3121.615967
FDB49,OUT027,2518.384521
FDD23,OUT017,3188.728271
NCV42,OUT045,1723.40686
NCZ29,OUT018,1841.209229
FDQ26,OUT013,930.9119873
FDV08,OUT017,726.0131836
FDC53,OUT049,1597.259888
FDV58,OUT010,522.0036011
NCP02,OUT019,231.9854431
DRI37,OUT045,939.7832642
FDQ12,OUT049,4020.865234
FDE33,OUT046,1324.490967
FDX27,OUT045,1574.704834
FDM22,OUT017,937.9129028
NCH30,OUT019,358.2963257
FDC04,OUT017,4023.736328
FDO38,OUT046,1317.937256
FDV52,OUT027,3046.2146
FDB32,OUT013,1575.241821
FDV43,OUT018,637.2073975
FDI24,OUT018,2532.007813
FDR40,OUT017,1374.046143
FDW02,OUT049,2058.85376
FDE44,OUT049,812.1957397
FDL38,OUT046,1453.115234
NCT54,OUT010,284.4562378
DRJ39,OUT010,538.7365723
FDW55,OUT049,4050.154785
DRF13,OUT019,373.7841797
NCW17,OUT049,2141.468262
FDP13,OUT035,729.2921753
FDS08,OUT018,2534.542725
NCP17,OUT035,1002.09436
NCO53,OUT035,3194.010498
FDH19,OUT045,2873.422852
FDJ04,OUT017,1930.537598
FDG10,OUT049,939.687561
FDA40,OUT010,295.9225159
FDI53,OUT045,2680.353027
FDU09,OUT010,243.335022
FDK60,OUT045,1574.704834
FDR43,OUT017,715.6691895
FDW22,OUT017,3727.928955
DRP47,OUT010,667.6489258
DRG48,OUT010,410.5377197
FDA14,OUT035,2451.364014
FDU49,OUT013,1363.742554
FDK28,OUT045,4093.397217
FDT19,OUT046,2840.086914
NCQ42,OUT045,2051.837891
FDD03,OUT045,3910.893555
NCM53,OUT013,1665.16272
NCX53,OUT045,2185.972656
FDV14,OUT027,2255.585449
NCZ54,OUT017,2735.327148
FDB39,OUT013,929.8901367
DRC24,OUT046,2403.330811
FDY36,OUT013,1205.403442
FDN01,OUT035,2917.794434
DRH25,OUT046,932.0861206
FDV08,OUT046,705.5957642
NCP53,OUT049,3987.457275
FDU52,OUT010,398.4659729
NCI42,OUT045,3644.97583
FDZ14,OUT035,1979.858643
FDF11,OUT046,3971.044678
FDQ13,OUT018,1203.22937
FDO32,OUT010,151.1772461
DRJ37,OUT018,2168.892334
FDY43,OUT046,2723.650635
NCT41,OUT017,2452.426758
NCV17,OUT045,2177.242188
FDM04,OUT027,1644.095581
DRB48,OUT018,537.3634644
FDM24,OUT013,2401.967041
FDT37,OUT049,4152.098145
NCO05,OUT010,280.2772827
FDL13,OUT046,3898.246582
FDL15,OUT017,2457.339111
FDB11,OUT018,3352.278809
FDL14,OUT019,392.6299438
FDY10,OUT019,345.4906616
FDJ40,OUT049,1760.2052
NCW18,OUT046,3944.065918
NCY06,OUT013,2049.581543
DRE13,OUT018,1207.40332
FDA26,OUT045,3583.850586
NCE19,OUT010,238.3565063
FDE33,OUT035,1349.799072
DRL59,OUT027,1628.340332
FDY07,OUT046,792.4356689
FDF57,OUT018,2538.719238
FDM58,OUT035,1783.268311
FDP26,OUT027,2593.686279
FDY32,OUT046,2668.686768
FDD51,OUT010,145.5078735
FDU22,OUT018,1724.156494
FDZ49,OUT018,3426.353271
NCI42,OUT017,3741.414307
FDT04,OUT027,1142.689453
NCU41,OUT045,3127.564697
FDS56,OUT045,4109.227051
NCN42,OUT017,2458.293457
FDK34,OUT046,3976.320068
FDB03,OUT017,3873.047607
DRJ25,OUT035,835.9989014
FDT25,OUT027,3267.144531
FDN20,OUT013,2745.74707
FDP09,OUT013,3543.984375
FDM20,OUT019,656.1109619
NCG55,OUT046,1882.198364
NCP14,OUT045,1658.522949
NCH06,OUT046,3849.900635
FDV52,OUT013,1873.723389
NCL07,OUT035,725.2089844
DRJ11,OUT027,5426.784668
DRO59,OUT013,1204.125854
FDW15,OUT010,396.0877991
NCQ30,OUT035,2090.360107
NCN54,OUT019,283.9068298
FDY01,OUT027,3081.460938
FDX39,OUT035,3639.609619
FDH53,OUT027,2146.286133
FDA57,OUT035,730.6729736
NCC07,OUT010,353.0683594
FDU28,OUT013,3080.935059
FDK36,OUT010,148.9353943
FDR36,OUT018,569.5594482
NCQ17,OUT035,2450.834961
FDS28,OUT019,242.6040039
FDE08,OUT045,2413.744385
FDU22,OUT046,1901.072754
FDG41,OUT045,1714.584961
FDO31,OUT010,287.3051147
FDM21,OUT019,724.105896
FDU40,OUT017,3194.730469
FDV36,OUT018,1851.895142
FDT10,OUT027,1677.694458
FDX38,OUT045,797.0212402
NCU30,OUT027,4247.557617
NCV06,OUT049,3099.188477
FDT16,OUT035,4143.73584
NCP41,OUT027,2548.837402
FDZ56,OUT017,2818.25415
FDC22,OUT035,3161.295166
FDU10,OUT035,719.0213623
FDS46,OUT045,1879.956909
FDO08,OUT049,2714.678955
NCV42,OUT018,1560.483765
FDP33,OUT035,4043.057617
FDJ12,OUT046,3721.674316
FDH04,OUT045,1443.932617
NCU54,OUT013,3568.194336
FDO36,OUT010,465.8141174
FDT37,OUT027,6314.023438
FDD14,OUT010,536.6014404
FDA16,OUT013,3625.685059
NCS42,OUT019,306.543396
FDP10,OUT019,356.3896484
FDQ28,OUT049,2416.551514
FDK57,OUT010,355.2350769
FDK02,OUT013,1873.723389
FDW47,OUT018,1838.042236
NCC42,OUT018,1945.575439
FDQ37,OUT018,2778.576416
FDL40,OUT046,1577.730347
DRE13,OUT010,296.1777039
FDQ34,OUT027,2649.806396
NCB54,OUT046,2058.001465
FDS48,OUT049,2422.418213
FDO15,OUT045,1088.735718
NCT30,OUT013,786.4381104
FDU49,OUT027,2231.222412
FDE21,OUT046,1885.924561
FDS49,OUT019,302.2241516
FDT38,OUT027,2252.550049
FDZ01,OUT045,1657.449707
FDC41,OUT035,1265.71521
DRG13,OUT010,434.719635
NCZ42,OUT018,3456.068848
NCM07,OUT045,1356.954468
NCV17,OUT018,1921.006104
DRK39,OUT035,1379.47998
FDS37,OUT018,1718.914429
FDV12,OUT019,297.2918701
NCG19,OUT018,3517.592529
FDS51,OUT013,965.9329834
NCO14,OUT046,703.6166382
FDC38,OUT046,2167.241943
FDN15,OUT046,2180.709229
NCH42,OUT013,4024.913818
FDQ22,OUT046,683.4987183
FDC05,OUT013,3088.494141
FDZ31,OUT013,3092.660156
DRJ23,OUT049,3140.076416
FDC52,OUT035,2463.454346
DRD12,OUT010,302.4299316
FDV55,OUT017,2451.364014
FDD32,OUT046,1346.661011
FDR01,OUT049,3716.391846
FDY08,OUT019,377.9962463
FDQ45,OUT045,3076.037842
DRN11,OUT027,3709.240479
NCS05,OUT018,1955.072998
FDY32,OUT035,2727.51001
NCD31,OUT045,2703.435547
NCE06,OUT049,2683.105469
NCP14,OUT046,1661.240356
NCF18,OUT019,538.0616455
FDF14,OUT018,2182.428467
FDB22,OUT017,2454.144043
NCH54,OUT049,2573.681396
FDU27,OUT035,835.9989014
FDS58,OUT027,3957.552002
NCU29,OUT035,2465.773438
FDJ57,OUT013,3120.988525
FDL56,OUT049,1359.928101
FDH60,OUT035,3172.073486
FDN24,OUT018,801.6367188
FDD02,OUT017,1979.064941
FDP15,OUT017,4127.904297
FDB28,OUT027,5401.632324
DRC49,OUT045,2409.587646
NCG30,OUT018,1845.497803
FDJ14,OUT049,1324.153442
FDL52,OUT045,676.6915283
NCG19,OUT027,6046.51123
NCN41,OUT035,2080.980713
FDW22,OUT013,3842.763184
FDI02,OUT013,1790.59314
FDV51,OUT045,2699.041016
FDV48,OUT046,1319.584229
NCL17,OUT019,383.6364441
FDP46,OUT045,1445.564087
FDU10,OUT045,676.6915283
FDT37,OUT010,848.9277954
FDI27,OUT035,830.7473145
FDN51,OUT046,4076.023926
FDW07,OUT035,1392.49231
FDN45,OUT049,3717.040283
DRN37,OUT027,4275.044434
DRF48,OUT049,3123.852051
FDP38,OUT019,141.1872864
NCX18,OUT027,5058.751953
FDK45,OUT018,1718.914429
FDZ37,OUT049,1361.855103
FDS50,OUT018,3352.278809
NCR54,OUT018,2740.250732
NCS17,OUT035,1604.323608
FDV31,OUT046,2817.093994
DRE27,OUT017,1604.05249
FDN60,OUT013,2549.303223
FDK26,OUT013,3120.115234
FDX37,OUT018,1432.459106
FDW31,OUT046,3101.15332
FDX26,OUT018,2794.39209
DRL49,OUT019,373.4430847
FDU49,OUT017,1390.42688
FDY58,OUT046,4010.268311
FDN03,OUT045,4004.607666
NCV06,OUT010,505.8565369
FDH53,OUT045,1346.758911
FDG31,OUT018,941.125
NCC06,OUT045,2068.041748
FDS13,OUT049,3969.168457
FDP16,OUT035,4020.936523
FDA35,OUT013,2035.898438
DRP47,OUT018,3584.395996
FDY28,OUT010,499.8337402
FDY20,OUT035,1477.295898
NCH30,OUT017,1785.440552
NCR29,OUT019,238.233429
NCP05,OUT013,2412.375732
NCF30,OUT019,377.568634
FDA08,OUT035,2751.894043
FDN51,OUT027,6021.096191
FDH12,OUT046,1661.511475
FDY39,OUT017,3220.045166
NCO53,OUT045,3142.335205
FDB40,OUT046,2415.845215
FDH02,OUT049,1454.128174
FDY11,OUT027,1874.308716
FDQ09,OUT019,359.2356262
FDP16,OUT013,4003.189209
NCF55,OUT018,528.7597046
FDY09,OUT027,4639.694336
FDY39,OUT045,3164.7854
NCU53,OUT049,2700.768066
NCT41,OUT049,2416.551514
FDJ45,OUT046,684.9946289
FDR28,OUT013,2689.268799
FDN08,OUT013,1873.723389
FDJ07,OUT049,1883.422119
FDZ09,OUT027,4213.32666
FDQ14,OUT017,2452.426758
FDY12,OUT027,1353.428467
FDK57,OUT046,2041.414551
FDD20,OUT049,2058.551514
FDS36,OUT018,1592.691528
FDI40,OUT049,1663.046997
FDJ40,OUT045,1755.681152
FDE08,OUT013,2405.504883
DRK01,OUT013,1569.992188
FDC58,OUT049,702.4914551
FDE50,OUT046,3121.311768
FDX48,OUT035,2462.570313
DRM35,OUT018,2531.388916
FDG41,OUT013,1661.006104
FDB52,OUT046,3779.716553
FDV19,OUT045,2577.585449
DRG48,OUT017,2464.804443
FDI26,OUT013,2871.040283
FDU11,OUT019,377.568634
FDF59,OUT019,381.9554443
FDR07,OUT049,1578.706299
NCE06,OUT017,2722.676758
FDE10,OUT046,2164.415283
NCO55,OUT046,1668.436157
FDZ13,OUT013,807.9981689
FDT50,OUT017,1604.05249
FDH12,OUT010,353.9403687
FDD21,OUT045,1886.489136
NCM05,OUT013,4106.918945
FDK04,OUT013,936.0201416
FDN33,OUT017,1604.05249
NCM18,OUT010,261.1993713
DRC25,OUT049,1352.265381
FDT47,OUT017,1610.773682
FDD45,OUT027,2568.423096
NCD07,OUT018,1708.312988
NCY54,OUT010,462.4394836
FDL12,OUT049,956.6588135
FDL02,OUT017,1688.85437
FDC60,OUT035,1477.02478
FDR37,OUT017,2929.946045
FDY16,OUT017,3220.045166
FDU26,OUT045,1944.340454
FDN24,OUT013,928.9295654
FDH44,OUT013,2415.757568
FDE23,OUT010,134.4477234
FDW60,OUT017,2934.742432
FDQ55,OUT049,1888.995728
FDV32,OUT027,1729.789307
FDV03,OUT010,397.1610413
FDY14,OUT010,799.9099731
NCL55,OUT027,6152.290039
DRF25,OUT017,718.855957
FDX03,OUT046,748.713623
FDF40,OUT045,3952.3396
FDX24,OUT010,299.5994263
FDA25,OUT049,1660.93396
FDH21,OUT018,2302.113037
FDB47,OUT010,612.8557739
FDT34,OUT019,356.3896484
FDS39,OUT010,391.570282
NCU05,OUT046,1322.843994
FDE02,OUT049,1484.381714
FDL25,OUT035,1477.02478
FDC50,OUT049,1579.228882
FDZ32,OUT049,1667.268677
FDV14,OUT045,1365.610107
FDR07,OUT045,1574.182251
FDB26,OUT049,911.0651855
NCR50,OUT045,2418.418945
FDP01,OUT018,2164.294434
FDH57,OUT045,2135.44043
FDM60,OUT027,1132.589233
FDA45,OUT017,2903.428467
FDU55,OUT017,4146.806641
FDH40,OUT035,1379.170288
FDG40,OUT019,36.92831421
FDT12,OUT049,3841.824463
DRL59,OUT045,924.1138306
FDT47,OUT018,1425.800171
FDI60,OUT017,1124.641602
DRF51,OUT027,1185.701294
NCK31,OUT049,810.0077515
FDB08,OUT045,2577.585449
FDM44,OUT035,1697.994507
FDD46,OUT018,2180.737793
FDR27,OUT019,380.094574
FDV56,OUT010,353.1375122
FDM02,OUT049,1357.815063
FDU45,OUT018,1720.696777
FDZ10,OUT017,2083.110352
NCK31,OUT010,144.4106445
FDR27,OUT035,2208.284424
FDF33,OUT013,1667.717407
FDJ36,OUT046,1661.240356
FDP33,OUT049,4018.549561
FDG17,OUT046,3976.194092
FDG47,OUT027,5689.992188
NCW29,OUT046,2067.380859
DRH59,OUT017,1123.649292
FDR32,OUT017,4016.601318
FDP48,OUT035,3220.763916
FDG17,OUT035,4057.909424
DRJ59,OUT017,724.7351685
FDY48,OUT027,2591.594482
FDB02,OUT046,2866.246826
FDN10,OUT019,347.9584656
NCD55,OUT035,732.2592163
FDX34,OUT013,2035.898438
FDZ38,OUT045,2876.322021
DRF37,OUT049,4113.096191
DRL47,OUT019,368.9534912
FDL27,OUT035,1124.615479
NCP53,OUT035,4045.975586
FDT03,OUT019,571.8510132
FDJ28,OUT035,3193.35083
FDF40,OUT018,3559.858643
FDA32,OUT035,3654.949707
NCP02,OUT017,964.7936401
FDZ31,OUT045,3109.619873
NCQ29,OUT013,3906.161621
FDP57,OUT010,344.4542542
FDL32,OUT027,3045.384277
DRB01,OUT035,3176.239502
FDJ40,OUT046,1722.252686
FDO24,OUT018,2296.993408
FDO11,OUT018,3441.250977
FDA56,OUT035,1985.974487
FDF02,OUT045,1658.522949
FDA10,OUT013,2037.039673
NCI55,OUT017,2087.057861
FDZ40,OUT010,221.6360168
FDV08,OUT049,704.6294556
FDN48,OUT013,1442.964478
FDU57,OUT017,2449.461182
DRF49,OUT013,1869.106323
FDS02,OUT035,3157.12915
FDS43,OUT046,3121.177734
FDT16,OUT013,4082.157227
FDX19,OUT027,5980.717285
FDK15,OUT046,1582.692749
DRA12,OUT049,2174.032227
FDY35,OUT017,782.704834
NCU42,OUT013,2745.74707
FDD26,OUT013,3147.070068
FDR11,OUT018,2295.435791
NCP53,OUT045,3983.450928
FDP34,OUT045,2415.574219
NCV41,OUT019,363.4773254
FDN20,OUT018,2460.945068
FDZ16,OUT018,2754.709473
FDZ28,OUT049,2064.563477
NCL55,OUT013,4039.008545
NCJ17,OUT046,1356.457275
FDT37,OUT046,4270.605469
FDV51,OUT049,2763.10498
FDZ28,OUT035,2098.614014
FDN27,OUT013,1881.664551
FDS14,OUT019,421.6481628
FDZ58,OUT045,2044.744141
FDD46,OUT046,2405.316162
FDJ03,OUT035,834.5186768
FDU03,OUT010,465.8141174
FDA33,OUT027,3696.106689
NCW53,OUT035,3192.269043
NCC55,OUT017,710.7276001
FDP52,OUT019,603.4865723
FDE39,OUT049,1957.516235
FDB44,OUT035,3759.056152
FDG59,OUT013,673.991272
FDI05,OUT013,1208.789795
FDF59,OUT045,2054.505615
FDM39,OUT019,428.0994568
FDB14,OUT013,1445.077515
NCS05,OUT019,388.5630493
DRJ35,OUT045,967.3642578
FDO31,OUT019,291.5128174
FDA31,OUT046,2840.086914
FDX40,OUT049,699.8850098
FDW56,OUT045,3127.773193
FDH09,OUT018,650.3978882
FDA52,OUT019,460.2045288
FDF20,OUT019,535.5269165
FDE40,OUT046,954.8522949
NCU17,OUT046,1593.267578
NCP14,OUT035,1688.85437
FDN25,OUT027,1671.564331
FDU39,OUT049,944.0618896
NCM05,OUT017,4146.101563
FDU07,OUT017,2451.364014
FDF28,OUT049,2064.63208
FDR57,OUT049,2587.708008
FDJ33,OUT013,2037.039673
DRH23,OUT035,969.7156372
FDQ52,OUT046,3887.20752
DRK13,OUT035,3149.54834
FDP09,OUT046,3711.609375
FDR08,OUT027,2548.837402
FDV50,OUT045,2041.728271
FDT13,OUT049,3143.356689
FDJ27,OUT027,2614.610107
FDH21,OUT046,2509.187744
FDW14,OUT027,2290.584473
FDL52,OUT049,690.8398438
FDW28,OUT017,3192.12915
FDL40,OUT049,1577.409546
FDE24,OUT046,2170.300537
FDX35,OUT049,3946.977295
FDP46,OUT017,1393.963867
FDX56,OUT045,3658.016357
FDQ45,OUT049,3065.716797
FDK50,OUT027,4218.39209
FDY26,OUT045,3682.681396
FDQ09,OUT017,1905.484985
FDN39,OUT049,2768.468506
FDP13,OUT017,729.2921753
FDR51,OUT013,2401.967041
FDZ49,OUT010,501.6396484
FDL28,OUT018,3495.132568
FDZ10,OUT035,2083.904053
FDK38,OUT013,2405.504883
DRL49,OUT027,3357.840332
FDR15,OUT013,2412.837891
FDQ24,OUT035,4116.334473
FDD56,OUT013,2836.171143
NCR42,OUT046,682.3916626
FDH52,OUT045,1091.081055
FDH57,OUT019,371.4794312
FDR15,OUT010,394.3094177
FDJ34,OUT035,2075.755127
FDW37,OUT035,1477.02478
FDQ23,OUT018,1508.053223
FDP34,OUT013,2549.303223
FDE04,OUT027,4629.155273
FDC48,OUT045,1316.900146
FDA47,OUT019,432.0166931
FDI35,OUT018,2549.204102
NCV05,OUT013,2417.099854
FDR28,OUT045,2704.404541
FDH31,OUT017,1605.817749
FDP59,OUT019,357.0690613
FDS19,OUT018,1167.643555
FDM60,OUT045,695.086853
FDJ44,OUT018,2550.10376
DRH51,OUT017,1394.035645
DRC25,OUT017,1389.258423
DRE25,OUT013,1475.14502
NCX05,OUT049,1877.234253
FDR11,OUT017,2606.054443
DRP47,OUT045,3885.749268
DRC49,OUT019,382.12323
FDQ47,OUT027,1185.701294
FDL20,OUT013,1749.714355
FDM34,OUT035,2178.152832
NCN55,OUT013,3945.520752
FDD41,OUT035,1689.125488
FDE52,OUT049,1455.398682
NCT18,OUT019,446.6227112
FDJ32,OUT018,787.4212646
FDE16,OUT046,3736.166748
FDZ09,OUT045,2680.353027
DRZ11,OUT046,2031.934937
FDK41,OUT049,1359.928101
FDE56,OUT049,956.6588135
FDH34,OUT013,3120.115234
DRI49,OUT013,1323.009155
